"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Sri Lanka","LKA","Export volume index (2015 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","18.3688840894","20.3162855821","21.2663936765","19.2385755141","22.4113581893","24.5054389031","25.9842945526","26.8556585271","26.3003911391","26.7176534834","29.9896247278","31.579110544","33.1950952808","38.6505675462","42.3947231112","45.1236079917","47.225393671","51.9660532397","51.4257926572","53.5036431431","63.873614332","58.9724121703","60.8848316238","62.8615085147","67.7283432035","72.4","75","81.7","84.4","73.7","77.9","83.3","82.5","89.8","96.9","100","99.1","106.6","107.1","114.8","104","122.3","127.8","130.4","",
"Sri Lanka","LKA","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","70.3136762860511","69.4724220623113","70.8617782462675","62.2031760034331","67.7770767331217","61.7308535755714","57.0938265714863","55.0817193356896","57.3635252664892","56.5313943895953","59.8468462312473","57.8279770566828","58.2346454293364","59.8021324327446","62.1152223828182","64.2391120215623","59.6865592990788","60.9008150636547","58.4253099533448","57.1856629273207","58.0770872603694","58.8311516843691","59.8704142868134","59.8493025618235","58.9399335665424","61.5736201216542","48.6997525819788","56.703651947684","58.4140349939377","60.5987061670426","61.7877708820301","62.0078354554358","62.8233988277218","66.1477233766496","62.2881975991574","65.9430551738382","69.9052382497368","47.1313632781322","40.2699562235831","40.0608823352104","39.5378134336765","38.609164470039","38.7784716138697","38.3117198289746","37.5895444611062","49.369978904289","30.7649414264357","37.0948747185524","36.522274866707","",
"Sri Lanka","LKA","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","17.032967032967","15.700325732899","12.6594700686948","13.8898884490824","12.6045572541102","14.7024504084014","12.7624309392265","10.5828720286552","10.7443365695793","14.0427810785273","14.619651462431","18.1886755448946","16.5476403336243","12.1141645573781","12.4899985277833","7.59476940382452","10.6600917841169","11.3945886311969","10.9139447061506","13.0331445127921","6.67639065525035","5.42736893647832","5.34507650154113","7.39297529085648","7.16757999288659","6.50048591672135","8.05853890669063","7.09217430575388","8.39787401955474","6.23022299976439","7.18678985974114","10.4547974231809","13.3117733360678","11.665755574203","11.9618395303327","12.6186617272517","14.1173903556622","12.1360171975767","11.393761374989","11.721924702206","11.5613076269645","13.6410930674645","15.9840834662701","18.6547240619797","20.2482774411306","23.0153028009906","23.6331156824479","30.718528570831","25.8273316615528","23.984314273506","27.1885676318177","27.5882832081131","24.734927156986","19.8038394994045","22.3450133558417","30.6778161741563","22.0854322240049","24.3820457433156","22.0214513110307","21.831231884444","21.7753373892476","24.4860066971477","29.1759004626334","21.5589949584685","",
"Sri Lanka","LKA","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","17.032967032967","15.700325732899","12.6594700686948","13.8898884490824","12.6045572541102","14.7024504084014","12.7624309392265","10.5828720286552","10.7443365695793","14.0427810785273","14.619651462431","18.1886755448946","16.5476403336243","12.1141645573781","12.4899985277833","7.59476940382452","10.6600917841169","11.3945886311969","10.9139447061506","13.0331445127921","6.67639065525035","5.42736893647832","5.34507650154113","7.39297529085648","7.16757999288659","6.50048591672135","8.05853890669063","7.09217430575388","8.39787401955474","6.23022299976439","7.18678985974114","10.4547974231809","13.3117733360678","11.665755574203","11.9618395303327","12.6186617272517","14.1173903556622","12.1360171975767","11.393761374989","11.721924702206","11.5613076269645","13.6410930674645","15.9840834662701","18.6547240619797","20.2482774411306","23.0153028009906","23.6331156824479","30.718528570831","25.8273316615528","23.984314273506","27.1885676318177","27.5882832081131","24.734927156986","19.8038394994045","22.3450133558417","30.6778161741563","22.0854322240049","24.3820457433156","22.0214513110307","21.831231884444","21.7753373892476","24.4860066971477","29.1759004626334","21.5589949584685","",
"Sri Lanka","LKA","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","16.1538461538462","17.0032573289902","17.468105986261","18.9276718243973","26.680126910874","18.2808245818748","28.0939226519337","21.9798111364376","21.8770226537217","16.7078364685002","20.7288133125628","17.9401304201884","8.17968593876542","13.5108148976036","15.1468696192079","23.0341676040495","11.0063223013643","13.6906423042463","7.99308131677447","7.56128650734816","5.89909598295652","6.99887412423498","9.45909770793138","9.06157743388499","6.17609412529255","7.70317825529594","10.6854393908844","9.81245124299393","11.1569360413428","14.1334763532671","14.6166265474145","13.0551510141961","14.4883812648882","14.9204447988227","13.5763209393346","13.7763371150729","13.2009600698233","12.4877858119992","13.4842686181678","12.1883599155358","13.5092156296659","14.0596645085592","13.1852517416755","14.6826989458133","14.508586008517","16.6610423463753","16.8590207976355","8.85959175691465","8.34457753386009","9.48776933777181","9.59266186237278","12.0775749848821","16.2317965542789","25.8762994510797","28.3674809087326","11.6068797096749","32.0544280112","28.4344777881824","28.229172583546","31.7849961094731","33.6318594619462","34.2614187507354","30.7209874066661","29.1404316495439","",
"Sri Lanka","LKA","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.879120879120879","0.716612377850163","0.915930650964998","1.6552716804606","0.778771271993078","1.4391287436795","0.828729281767956","2.08401172256594","1.5210355987055","0.861621800461513","1.78461717646716","1.08997786100331","","","18.329098043232","13.470613048369","14.1705816750407","14.4602911152564","10.7281858478446","11.5765289087833","19.4637056598271","18.3533668955197","13.1317382960997","5.32760988005303","19.9918547108752","12.9206779022795","8.52245784319585","7.33933752288099","5.73861344009703","5.16176445580666","2.94170085560441","3.4375082001627","2.49835144898957","2.69985132363746","3.35127201565558","5.83468395461913","5.56404102116518","9.2046120773891","4.01817978807783","4.43221813794197","5.84915890279746","4.42844409904418","11.0843859868469","4.8429516526163","5.93796033209054","5.80731348845659","4.51269797172166","6.79093872712602","6.61463418611825","5.41008903648189","6.63487609972531","7.9578180204941","14.8814811291989","13.559633797807","12.4100646076324","10.1587263525375","6.96121895785866","9.23791407651842","10.6255668275162","11.6129129142999","9.07459659325633","10.4231159393926","8.76705608388695","15.2096957390085","",
"Sri Lanka","LKA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.48","3.5","3.33","4.64","4.17","4.88","5.18","3.84","4.16","3.23","2.95","3.54","3.72","3.78","3.39","4.22","4.95","4.73","","4.64","5.36","6.2","3.01","","",
"Sri Lanka","LKA","Import unit value index (2015 = 100)","TM.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","69.2","69.2","66.5","61.2","59.4","60.3","54.1","58.5","66.5","70.9","80.7","81.6","80.7","77.2","79.8","88.7","90.5","88.7","","","88.7","83.5","79.5","69.6","74.5","80","88.8","91.8","109.2","93","104.9","128.5","120.6","115.2","113.4","100","94.8","95.9","99.7","95.1","86.3","99.6","109.8","101.1","96.3",
"Sri Lanka","LKA","Tariff rate, applied, simple mean, primary products (%)","TM.TAX.TCOM.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.05","","","31.81","34.1","","","28.14","20.88","","17.65","16.84","","15.9","17.23","18.22","18.06","18.49","18.17","17.61","18.66","19.77","20.82","","18.4","12.89","","25.64","42.05","79.81","21.21","16.28","","","",
"Sri Lanka","LKA","Tariff rate, applied, weighted mean, all products (%)","TM.TAX.MRCH.WM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.96","","","31.22","31.16","","","25.88","9.89","","6.78","6.55","","6.27","6.73","7.56","7.23","7.19","7.12","7.21","8.04","7.68","7.05","","7.09","4.43","","8.72","12.08","13.3","6.28","4.36","","","",
"Sri Lanka","LKA","Binding coverage, all products (%)","TM.TAX.MRCH.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.71","40.5","","40.5","40.5","","38.15","38.15","38.15","38.15","38.46","38.46","38.46","38.46","38.44","40.67","","40.67","40.52","","40.52","40.57","40.56","40.56","40.56","","","",
"Sri Lanka","LKA","Tariff rate, applied, simple mean, manufactured products (%)","TM.TAX.MANF.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.37","","","22.91","23.31","","","19.25","10.02","","8.82","8.8","","8.89","9.79","11","10.68","10.25","10.14","9.99","8.79","8.79","8.56","","8.22","7.29","","8.28","8.07","8.07","7.23","4.36","","","",
"Sri Lanka","LKA","Merchandise trade (% of GDP)","TG.VAL.TOTL.GD.ZS","56.6008046490836","51.0964363636364","50.8312769010043","54.5671904632891","61.7676119594508","42.3359722909451","43.2208228379513","38.3443620670577","38.9153760029856","37.7503206498504","31.7008196721312","29.4600711743772","27.6436020200695","29.2110410780265","34.8851541794624","36.5310230650563","32.2165678906069","35.5949954679045","66.3694831829368","72.7275659991983","77.0010221413862","66.5104993823893","60.015538402628","55.7865395843784","55.1669376764274","53.1240400307929","47.9609525613738","51.6449220477524","53.5655053112414","53.4257476448146","57.2296385152773","56.0088546912138","60.8058633897898","66.2560427571988","68.1367953526604","68.9425058253416","68.4355953695217","69.4279074260451","68.0089804771382","66.835595765862","71.7110602749921","68.5026580967147","65.3341197368962","62.478267931179","66.4487973977935","62.2024501158277","60.6227715240856","58.8589164395723","55.0304456321041","41.3490879560349","37.7139287293778","45.0236478282321","40.5551862241324","36.6373872397247","37.217429988664","34.6478971580639","33.514692302829","34.2696012022255","36.1281039975678","35.8173745737083","30.9501656086701","37.4178355759513","42.347883710033","34.3087953100563","31.9452125931388",
"Sri Lanka","LKA","International tourism, receipts for travel items (current US$)","ST.INT.TVLR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","226000000","166000000","209000000","230000000","273000000","248000000","213000000","363000000","441000000","513000000","429000000","410000000","385000000","342000000","350000000","576000000","830000000","1039000000","1715000000","2431000000","2981000000","3518000000","3925000000","4381000000","3607000000","682000000","","","","",
"Sri Lanka","LKA","International tourism, receipts (current US$)","ST.INT.RCPT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","367000000","282000000","351000000","369000000","414000000","388000000","347000000","594000000","709000000","808000000","729000000","733000000","750000000","803000000","754000000","1044000000","1421000000","1756000000","2506000000","3278000000","3978000000","4591000000","5083000000","5608000000","4663000000","1076000000","","","","",
"Sri Lanka","LKA","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","16.431","16.592","16.753","16.916","17.014","17.11","17.207","17.304","17.402","17.5","17.598","17.697","17.796","17.896","17.996","18.097","18.198","18.299","18.401","18.504","18.607","18.676","18.66","18.644","18.629","18.613","18.597","18.582","18.566","18.551","18.535","18.52","18.504","18.489","18.473","18.458","18.442","18.427","18.411","18.396","18.38","18.365","18.349","18.334","18.319","18.303","18.288","18.272","18.257","18.242","18.226","18.211","18.196","18.198","18.218","18.256","18.311","18.384","18.476","18.585","18.713","18.86","19.026","19.211","19.416",
"Sri Lanka","LKA","Rural population growth (annual %)","SP.RUR.TOTL.ZG","","2.24054817047067","2.24547266721126","2.25106580979099","2.33698137798378","2.3281673596022","2.29889204736226","2.29794449922002","2.28532472782363","2.22051155391372","2.13012908246378","2.01199409723541","1.90876702529166","1.82429241437213","1.7349019136064","1.68871796322479","1.68890678615942","1.69076844609768","1.7140613049017","1.73936562990388","1.69744877303616","1.5944415467945","1.25153266032184","0.686174710726959","0.362680691749017","0.679924908770005","1.21614587185564","1.18958088912637","1.03258879445523","1.06977875178657","0.657056146101837","0.767141653203206","1.60891138926423","1.71625104460277","1.47645866699377","1.67340893266753","1.94220348319187","1.91692963274551","1.90763641231715","1.87629857799452","1.84153780902234","1.59866717228617","1.06203370567114","0.751663685712934","0.69812657741826","0.659319797417055","0.68826520715468","0.705756442852498","0.683851709603158","0.632364752650967","0.608748658144283","0.638848419607693","0.778965365942222","-2.80212341081026","0.908754127165848","0.873336167278216","1.06597040247445","1.05448163061345","0.893649279282958","0.478079857786287","0.373288827791506","0.894440654977326","-0.0920190299166498","-0.880050495488379","-0.804662304232251",
"Sri Lanka","LKA","Completeness of birth registration, urban (%)","SP.REG.BRTH.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Population, male (% of total population)","SP.POP.TOTL.MA.ZS","52.7340012911187","52.6177465986987","52.5069219935736","52.4001735443057","52.2969013824324","52.1969979751698","52.1007420558553","52.0079418161074","51.9189273291066","51.8347271821198","51.7552703605649","51.6778322980327","51.6036553400465","51.5338204456716","51.4656320418636","51.3988762108566","51.3342435464419","51.2720178006546","51.2122952359336","51.1548213035804","51.0991061810857","51.0451928796707","50.993666530883","50.9427801202108","50.888367780071","50.8252105582587","50.753458544349","50.6784436552183","50.6005521244639","50.5103407342782","50.4215757655516","50.3391399261673","50.2557606559373","50.179667257883","50.1083685227862","50.0413827845225","49.9787266340643","49.9173096569903","49.8567837400327","49.7973262221209","49.7415183723634","49.6776947282912","49.5852467505399","49.477889456253","49.3758788379262","49.2765769229171","49.1742575363676","49.0659359293831","48.9497356633826","48.8233432753099","48.7003671472448","48.59360595492","48.5371022979002","48.5237813610372","48.5100561291319","48.4951360496524","48.4805418996647","48.4660071872254","48.4511405750484","48.4380816875051","48.4271959434453","48.41462950475","48.4012215477449","48.3894712331309","48.3802175118861",
"Sri Lanka","LKA","Population, total","SP.POP.TOTL","9661389","9899372","10143754","10395040","10653397","10916965","11183928","11457328","11736088","12013858","12287110","12551910","12809205","13060916","13305693","13548984","13796770","14049371","14310128","14579614","14847974","15099414","15286567","15388794","15441860","15544154","15731256","15916576","16078621","16248557","16352458","16475354","16739284","17025918","17275773","17564068","17905018","18248200","18596003","18944731","19293054","19600362","19805752","19951521","20087605","20216524","20352411","20492545","20629378","20756435","20879089","21009048","21169458","20585000","20778000","20970000","21209000","21453000","21670000","21803000","21919000","22156000","22181000","22037000","21916000",
"Sri Lanka","LKA","Age dependency ratio, young (% of working-age population)","SP.POP.DPND.YG","74.7311618822029","74.505449135732","74.0289355709508","73.4790130232849","73.1066204865274","72.8543723072557","72.500536626115","72.0599869369689","71.5640832918934","70.979127123496","70.341874551341","69.6597677724692","68.8606559760605","67.8713136227044","66.7150768642928","65.5476412006497","64.5104343149537","63.5996200533656","62.824706444849","62.1938352919176","61.6250458305869","61.1284409094115","60.6650008271155","60.1738043627702","59.6837041202261","58.8177416645982","57.4676573253145","56.0800628426095","54.7886267348794","53.5653310505251","52.6364273670501","51.5618452453754","49.9654734016735","48.2518930570306","46.5815771649629","45.1134682032265","43.888868730636","42.869876241015","42.041723640608","41.2434700802535","40.425213751488","39.6779466781846","39.1107239067163","38.7178404106154","38.4409630219968","38.2544399520656","38.1304738923629","38.0431148680993","37.9739137760249","37.9155133357199","37.8530378362202","37.7778290814252","37.6633899640702","37.5325690539712","37.4062979096214","37.2348567243504","36.9896786666248","36.6678240587242","36.2864265249815","35.8564044092342","35.3882807938934","34.9053110264527","34.4171770498722","33.9321214893943","33.447247457126",
"Sri Lanka","LKA","Population ages 80 and above, male (% of male population)","SP.POP.80UP.MA.5Y","1.00416372537176","0.934529021601217","0.868756985550413","0.807047011130952","0.750565859026547","0.700003641419346","0.65479816918401","0.61449428493128","0.579354108340523","0.549977072914075","0.533233048607952","0.52701318342325","0.522865444541906","0.519916758644492","0.517293069264423","0.515054153309329","0.513818100824324","0.513840936008451","0.515620767833178","0.520402074207023","0.528424088915747","0.539258676471456","0.553784411562451","0.571364427232418","0.589136573552674","0.602865810286724","0.611028816191866","0.617001185057833","0.622471767312928","0.626443739683984","0.634602064457882","0.645718583029151","0.653655877345659","0.662043334564867","0.67159099730518","0.677602157714003","0.679087503161772","0.679475558843631","0.680206989927809","0.682326776655362","0.690506007403827","0.706613329956526","0.728907006570743","0.755172051031488","0.780970257242791","0.807984452135216","0.837597609227762","0.867456221912212","0.897304086957194","0.924680620472567","0.952622555453068","0.983220384572361","1.01232194536635","1.04018092049482","1.06699877916512","1.09195031172721","1.11508999656483","1.13750287250559","1.16127604535365","1.18930109428248","1.22314096937407","1.25698104173853","1.29773600344975","1.3520251522073","1.41814562389295",
"Sri Lanka","LKA","Population ages 70-74, male (% of male population)","SP.POP.7074.MA.5Y","1.0913107810231","1.09755036978575","1.11115429408696","1.1277821068535","1.1426040131949","1.14150160726985","1.12690087885346","1.11258775163328","1.10125120399603","1.09835635556406","1.10467042613827","1.11883734894717","1.14079870886887","1.16750057088404","1.19336569283918","1.21654502963444","1.23758421764731","1.25619907220157","1.27391590008658","1.29405643511607","1.31797936849417","1.34546424789642","1.37887103719137","1.41775347344467","1.4573160721853","1.49107979223954","1.51647193310452","1.53795935247914","1.55832116807162","1.57693825355695","1.6010288208838","1.62682426381655","1.64495996055372","1.66152838466026","1.67784541011907","1.68711918193276","1.68830677574993","1.68601737806757","1.68189293296384","1.67760241327895","1.6760313850926","1.68057776677508","1.68946681823039","1.69756315382378","1.70280956217725","1.70667348189035","1.71236493628641","1.72070040962285","1.7321751795846","1.74848779880334","1.77257650400617","1.80976611545007","1.86290731769794","1.9310195505924","2.01327735663657","2.1099917683461","2.22113783237237","2.34567405328755","2.47881876363136","2.61151272459082","2.73429543456714","2.8356730175088","2.91341194429953","2.97292328737806","3.02515635240249",
"Sri Lanka","LKA","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","4.60029482791057","4.4556192785823","4.33172185732608","4.22687200346391","4.14395205941634","4.08345255691253","4.04403877870089","4.02404307904331","4.01986558571114","4.02752342268193","4.04461894503845","4.06970263876588","4.10095706244673","4.13860841574442","4.18473131529139","4.23885612128044","4.30051390987675","4.37045218876956","4.4459575536481","4.52399517817729","4.60551726546712","4.69138246769343","4.78902255194443","4.90207896442111","5.0227853771454","5.12829275822453","5.20830815325901","5.28304087897843","5.35839985663489","5.42265228896841","5.50039799072596","5.57850913318071","5.6225270295683","5.65845027292228","5.69367932566659","5.70634050348936","5.69538065279765","5.67727965622611","5.65812880492622","5.64423597087101","5.64576751614989","5.67139281022503","5.72123369832481","5.78555646270411","5.85266430483489","5.92851182356655","6.02086979737608","6.12801233711979","6.25278643568555","6.39471015623616","6.56332447663021","6.76995635442814","7.00987436401109","7.27729118673522","7.56337870382178","7.85755466690745","8.15022526324173","8.43440972111941","8.71072273556504","8.98494100683716","9.26084407169819","9.52462994416622","9.79172219758203","10.0756501294751","10.3732216201675",
